product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
"lululemon Energy Bra *High Support, B–DDD Cups",PROD10520356_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Sports Bras, Winter Edit, Sports Clothing for Women, Womens, Root Lululemon, Travel Edit, The Winter Drop, Summer Shop, Running Clothes for Women, Seasonal","new, womens-sports-bras, winter-treats, womens-activity, women, root-0, travel-edit, the-winter-drop, summer-shop, women-activity-running, edits",UPV0908816,"lululemon Energy Bra *High Support, B–DDD Cups",True,lowStock,285.0,049106,color-049106,36D
"lululemon Energy Bra *High Support, B–DDD Cups",PROD10520356_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Sports Bras, Winter Edit, Sports Clothing for Women, Womens, Root Lululemon, Travel Edit, The Winter Drop, Summer Shop, Running Clothes for Women, Seasonal","new, womens-sports-bras, winter-treats, womens-activity, women, root-0, travel-edit, the-winter-drop, summer-shop, women-activity-running, edits",UPV0857892,"lululemon Energy Bra *High Support, B–DDD Cups",True,lowStock,285.0,0001,color-0001,32D
"lululemon Energy Bra *High Support, B–DDD Cups",PROD10520356_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Sports Bras, Winter Edit, Sports Clothing for Women, Womens, Root Lululemon, Travel Edit, The Winter Drop, Summer Shop, Running Clothes for Women, Seasonal","new, womens-sports-bras, winter-treats, womens-activity, women, root-0, travel-edit, the-winter-drop, summer-shop, women-activity-running, edits",UPV0863139,"lululemon Energy Bra *High Support, B–DDD Cups",True,lowStock,285.0,031382,color-031382,36B
"lululemon Energy Bra *High Support, B–DDD Cups",PROD10520356_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Sports Bras, Winter Edit, Sports Clothing for Women, Womens, Root Lululemon, Travel Edit, The Winter Drop, Summer Shop, Running Clothes for Women, Seasonal","new, womens-sports-bras, winter-treats, womens-activity, women, root-0, travel-edit, the-winter-drop, summer-shop, women-activity-running, edits",UPV0992315,"lululemon Energy Bra *High Support, B–DDD Cups",True,lowStock,310.0,0002,color-0002,32B
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",UPV0846685,"lululemon Align™ High-Rise Short 6""",True,lowStock,285.0,WHITE,Color-White,12
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0109127D,"lululemon Align™ High-Rise Short 6""",True,lowStock,300.0,071150,color-071150,12
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0108437D,"lululemon Align™ High-Rise Short 6""",True,lowStock,300.0,PALM DECO,color-palm-deco,8
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0108444D,"lululemon Align™ High-Rise Short 6""",True,lowStock,300.0,BLISSFUL PINK,color-blissful-pink,8
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0108464D,"lululemon Align™ High-Rise Short 6""",True,lowStock,300.0,020392,color-020392,6
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",UPV0789401,"lululemon Align™ High-Rise Short 6""",True,lowStock,300.0,BLACK,Color-Black,10
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",UPV0790421,"lululemon Align™ High-Rise Short 6""",True,lowStock,300.0,TRUE NAVY,color-true-navy,8
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0063742D,"lululemon Align™ High-Rise Short 6""",True,lowStock,150.0,DARK FOREST,color-dark-forest,2
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0084485D,"lululemon Align™ High-Rise Short 6""",True,lowStock,300.0,031382,color-031382,0
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",UPV1060401,"lululemon Align™ High-Rise Short 6""",True,lowStock,140.0,GRAPHITE GREY,color-graphite-grey,16
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0088368D,"lululemon Align™ High-Rise Short 6""",True,lowStock,150.0,LAVA CAKE,color-lava-cake,2
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0098966D,"lululemon Align™ High-Rise Short 6""",True,lowStock,180.0,ALLSPICE,Color-ALLSPICE,10
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0099947D,"lululemon Align™ High-Rise Short 6""",True,lowStock,180.0,025461,color-025461,2
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0099952D,"lululemon Align™ High-Rise Short 6""",True,lowStock,180.0,RASPBERRY COULIS,color-raspberry-coulis,10
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0099968D,"lululemon Align™ High-Rise Short 6""",True,lowStock,180.0,070105,color-070105,2
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",UPV0600653,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,315.0,0001,color-0001,12
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",UPV0600601,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,315.0,0002,color-0002,10
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",UPV0902529,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,315.0,031382,color-031382,4
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0064144D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,155.0,PASSIONATE,color-passionate,2
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0064152D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,155.0,NIGHTFALL,Color-Nightfall,4
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0084387D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,155.0,PINK TIDE,color-pink-tide,8
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0099348D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,185.0,RACEWAY GREEN,color-raceway-green,10
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0100740D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,185.0,RASPBERRY COULIS,color-raspberry-coulis,10
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0101963D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,185.0,FOG GREEN,color-fog-green,8
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0101957D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,185.0,WARM ASH GREY,color-warm-ash-grey,8
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0100739D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,185.0,CHILLED GRAPE,color-chilled-grape,8
License to Train Jogger *Regular,PROD9600638_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Gift Ideas, Winter Edit, The Winter Edit, Root Lululemon, The Winter Drop, Summer Shop, Men's On The Move, Mens, Men's Tracksuit Bottoms, Men's Collections, Men's Pants, Pinnacle Train, Seasonal, Men's Back To School, Travel Edit, Gifts For Working Out, Men's Online Exclusives, Training Clothes for Men, Gifts, Fall Edit, Hiking Clothes for Men, Men's Bottoms, Sports Clothing for Men","new, mens-joggers, gift-ideas, winter-treats, winter-gifts, root-0, the-winter-drop, summer-shop, men-activity-on-the-move, men, mens-tracksuit-bottoms, men-collections, mens-pants, men-collections-pinnacle-train, edits, back-to-school-men, travel-edit, gifts-for-working-out, men-collections-online-exclusives, men-activity-training, gifts, the-fall-edit, men-activity-hiking, mentraining-bottoms, men-activity",UPV0975716,License to Train Jogger *Regular,True,lowStock,595.0,RAW LINEN,color-raw-linen,M
License to Train Jogger *Regular,PROD9600638_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Gift Ideas, Winter Edit, The Winter Edit, Root Lululemon, The Winter Drop, Summer Shop, Men's On The Move, Mens, Men's Tracksuit Bottoms, Men's Collections, Men's Pants, Pinnacle Train, Seasonal, Men's Back To School, Travel Edit, Gifts For Working Out, Men's Online Exclusives, Training Clothes for Men, Gifts, Fall Edit, Hiking Clothes for Men, Men's Bottoms, Sports Clothing for Men","new, mens-joggers, gift-ideas, winter-treats, winter-gifts, root-0, the-winter-drop, summer-shop, men-activity-on-the-move, men, mens-tracksuit-bottoms, men-collections, mens-pants, men-collections-pinnacle-train, edits, back-to-school-men, travel-edit, gifts-for-working-out, men-collections-online-exclusives, men-activity-training, gifts, the-fall-edit, men-activity-hiking, mentraining-bottoms, men-activity",UPV0898068,License to Train Jogger *Regular,True,inStock,595.0,0001,color-0001,L
License to Train Jogger *Regular,PROD9600638_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Gift Ideas, Winter Edit, The Winter Edit, Root Lululemon, The Winter Drop, Summer Shop, Men's On The Move, Mens, Men's Tracksuit Bottoms, Men's Collections, Men's Pants, Pinnacle Train, Seasonal, Men's Back To School, Travel Edit, Gifts For Working Out, Men's Online Exclusives, Training Clothes for Men, Gifts, Fall Edit, Hiking Clothes for Men, Men's Bottoms, Sports Clothing for Men","new, mens-joggers, gift-ideas, winter-treats, winter-gifts, root-0, the-winter-drop, summer-shop, men-activity-on-the-move, men, mens-tracksuit-bottoms, men-collections, mens-pants, men-collections-pinnacle-train, edits, back-to-school-men, travel-edit, gifts-for-working-out, men-collections-online-exclusives, men-activity-training, gifts, the-fall-edit, men-activity-hiking, mentraining-bottoms, men-activity",UPV0928634,License to Train Jogger *Regular,True,inStock,595.0,030210,color-030210,L
License to Train Jogger *Regular,PROD9600638_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Gift Ideas, Winter Edit, The Winter Edit, Root Lululemon, The Winter Drop, Summer Shop, Men's On The Move, Mens, Men's Tracksuit Bottoms, Men's Collections, Men's Pants, Pinnacle Train, Seasonal, Men's Back To School, Travel Edit, Gifts For Working Out, Men's Online Exclusives, Training Clothes for Men, Gifts, Fall Edit, Hiking Clothes for Men, Men's Bottoms, Sports Clothing for Men","new, mens-joggers, gift-ideas, winter-treats, winter-gifts, root-0, the-winter-drop, summer-shop, men-activity-on-the-move, men, mens-tracksuit-bottoms, men-collections, mens-pants, men-collections-pinnacle-train, edits, back-to-school-men, travel-edit, gifts-for-working-out, men-collections-online-exclusives, men-activity-training, gifts, the-fall-edit, men-activity-hiking, mentraining-bottoms, men-activity",UPV0958260,License to Train Jogger *Regular,True,lowStock,595.0,031382,color-031382,L
"lululemon Align™ High-Rise Crop 21""",PROD8780491_LULU,AED,AED 465.00,BUY,465.0,New,"New in, Women's Bestsellers, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Women's Pants, Seasonal, Sports Clothing for Women, Women's Leggings, Travel Edit, Women's Collections, Yoga Clothes for Women, Women's Collections","new, women-collections-bestsellers, the-align-collection, women, root-0, the-winter-drop, summer-shop, womens-bottoms, edits, womens-activity, womens-leggings, travel-edit, women-guides, women-activity-yoga, womens-collections",UPV0781855,"lululemon Align™ High-Rise Crop 21""",True,lowStock,465.0,BLACK,Color-Black,12
"lululemon Align™ High-Rise Crop 21""",PROD8780491_LULU,AED,AED 465.00,BUY,465.0,New,"New in, Women's Bestsellers, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Women's Pants, Seasonal, Sports Clothing for Women, Women's Leggings, Travel Edit, Women's Collections, Yoga Clothes for Women, Women's Collections","new, women-collections-bestsellers, the-align-collection, women, root-0, the-winter-drop, summer-shop, womens-bottoms, edits, womens-activity, womens-leggings, travel-edit, women-guides, women-activity-yoga, womens-collections",UPV0852583,"lululemon Align™ High-Rise Crop 21""",True,lowStock,465.0,TRUE NAVY,color-true-navy,10
"lululemon Align™ High-Rise Crop 21""",PROD8780491_LULU,AED,AED 465.00,BUY,465.0,New,"New in, Women's Bestsellers, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Women's Pants, Seasonal, Sports Clothing for Women, Women's Leggings, Travel Edit, Women's Collections, Yoga Clothes for Women, Women's Collections","new, women-collections-bestsellers, the-align-collection, women, root-0, the-winter-drop, summer-shop, womens-bottoms, edits, womens-activity, womens-leggings, travel-edit, women-guides, women-activity-yoga, womens-collections",FUA0097914D,"lululemon Align™ High-Rise Crop 21""",True,lowStock,275.0,MAUVE GREY,color-mauve-grey,10
"Like a Cloud Bra *Light Support, B/C Cup",PROD9960745_LULU,AED,AED 270.00,BUY,270.0,New,"New in, Sports Bras, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Back To Work, Sports Clothing for Women, Women's Loungewear, Travel Edit, Yoga Clothes for Women, Women's Collections","new, womens-sports-bras, yoga-tops, the-pink-edit, women, root-0, the-winter-drop, summer-shop, edits, back-to-work, womens-activity, women-collection-loungewear, travel-edit, women-activity-yoga, womens-collections",UPV0981819,"Like a Cloud Bra *Light Support, B/C Cup",True,inStock,270.0,0002,color-0002,8
